id_flux,date_reception,type_document,id_adherent,id_contrat,collectivite,statut_flux,statut_ged,date_production,date_depot_ged,mode_envoi,batch_id,duree_traitement_sec
FLX-09650,2024-03-12 12:00:28,COURRIER_ADHESION,ADH-591193,CTR-36946215,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-12 12:39:17,2024-03-12 12:58:08,DEMATERIALISE,BATCH-20240318-307,68.0
FLX-09651,2024-02-15 21:40:49,COURRIER_ADHESION,ADH-730363,CTR-36996200,SDIS 75,TRAITE,DEPOSE,2024-02-15 22:36:25,2024-02-16 00:18:25,COURRIER_POSTAL,BATCH-20240215-308,3.0
FLX-09652,2024-01-03 17:40:57,COURRIER_ADHESION,ADH-353731,CTR-83629955,Mairie de Paris,TRAITE,DEPOSE,2024-01-03 18:08:27,2024-01-03 18:55:17,COURRIER_POSTAL,BATCH-20240215-308,25.0
FLX-09653,2024-02-21 16:14:31,COURRIER_ADHESION,ADH-233001,CTR-52124505,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-21 17:06:29,2024-02-21 18:41:26,DEMATERIALISE,BATCH-20240215-308,24.0
FLX-09654,2024-01-28 20:50:25,COURRIER_ADHESION,ADH-457297,CTR-29531571,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-28 21:32:03,2024-01-28 22:42:25,DEMATERIALISE,BATCH-20240215-308,74.0
FLX-09655,2024-02-02 16:31:23,CARTE_ADHERENT,ADH-610452,CTR-99970321,SDIS 75,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240215-308,
FLX-09656,2024-02-02 18:52:08,APPEL_COTISATION,ADH-507460,CTR-97027810,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-02 19:46:58,2024-02-02 21:44:05,EN_ATTENTE_CHOIX,BATCH-20240215-308,112.0
FLX-09657,2024-01-25 22:02:08,RELEVÉ_PRESTATIONS,ADH-984847,CTR-27461429,Mairie de Paris,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240215-308,
FLX-09658,2024-02-15 17:10:42,COURRIER_ADHESION,ADH-996147,CTR-93290280,EHPAD Les Magnolias,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240215-308,
FLX-09659,2024-02-21 17:04:52,APPEL_COTISATION,ADH-222636,CTR-64462696,EHPAD Les Tilleuls,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-21 17:22:12,,DEMATERIALISE,BATCH-20240215-308,155.0
FLX-09660,2024-01-03 20:41:06,RELANCE,ADH-477546,CTR-10095324,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-03 21:10:17,2024-01-03 22:48:04,COURRIER_POSTAL,BATCH-20240215-308,139.0
FLX-09661,2024-01-29 11:13:16,APPEL_COTISATION,ADH-111116,CTR-37791831,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-29 12:06:24,2024-01-29 12:37:35,DEMATERIALISE,BATCH-20240215-308,55.0
FLX-09662,2024-03-25 20:11:22,COURRIER_ADHESION,ADH-319026,CTR-60537556,Hôpital Saint-Louis,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240215-308,
FLX-09663,2024-02-16 04:16:19,COURRIER_ADHESION,ADH-445445,CTR-12421414,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-16 05:10:13,2024-02-16 05:13:52,COURRIER_POSTAL,BATCH-20240215-308,149.0
FLX-09664,2024-02-19 23:22:29,COURRIER_ADHESION,ADH-529111,CTR-35092476,Mairie de Paris,TRAITE,DEPOSE,2024-02-19 23:28:16,2024-02-20 00:50:39,DEMATERIALISE,BATCH-20240215-308,105.0
FLX-09665,2024-03-13 12:44:44,COURRIER_ADHESION,ADH-833996,CTR-74781718,Mairie de Paris,TRAITE,DEPOSE,2024-03-13 12:50:34,2024-03-13 14:36:01,COURRIER_POSTAL,BATCH-20240215-308,138.0
FLX-09666,2024-03-30 18:25:56,APPEL_COTISATION,ADH-648155,CTR-29758164,Mairie de Paris,TRAITE,DEPOSE,2024-03-30 18:47:55,2024-03-30 19:45:27,COURRIER_POSTAL,BATCH-20240215-308,98.0
FLX-09667,2024-03-06 18:00:45,COURRIER_ADHESION,ADH-995939,CTR-73838526,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-06 18:58:55,2024-03-06 20:06:30,COURRIER_POSTAL,BATCH-20240215-308,150.0
FLX-09668,2024-02-07 01:40:14,COURRIER_ADHESION,ADH-625496,CTR-74989376,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-07 02:02:57,,DEMATERIALISE,BATCH-20240215-308,61.0
FLX-09669,2024-01-04 23:16:33,APPEL_COTISATION,ADH-799445,CTR-83614970,CCAS de Bordeaux,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240215-308,
FLX-09670,2024-01-22 14:48:39,RELANCE,ADH-427716,CTR-46908918,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240215-308,
FLX-09671,2024-01-26 00:35:54,CARTE_ADHERENT,ADH-558450,CTR-47358891,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-26 00:59:39,2024-01-26 02:37:23,DEMATERIALISE,BATCH-20240215-308,90.0
FLX-09672,2024-01-26 04:01:31,APPEL_COTISATION,ADH-183748,CTR-56484837,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-01-26 04:53:07,2024-01-26 05:46:35,DEMATERIALISE,BATCH-20240215-308,106.0
FLX-09673,2024-01-08 10:38:10,CARTE_ADHERENT,ADH-242324,CTR-78281900,Conseil Régional de Bretagne,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240108-309,
FLX-09674,2024-01-16 19:05:54,COURRIER_ADHESION,ADH-185261,CTR-52128124,SDIS 75,TRAITE,DEPOSE,2024-01-16 19:21:55,2024-01-16 19:28:37,DEMATERIALISE,BATCH-20240108-309,29.0
FLX-09675,2024-03-24 09:30:06,CARTE_ADHERENT,ADH-868731,CTR-75215940,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-24 10:24:50,2024-03-24 11:48:17,DEMATERIALISE,BATCH-20240108-309,174.0
FLX-09676,2024-01-05 22:03:05,APPEL_COTISATION,ADH-320667,CTR-62693876,Hôpital Saint-Louis,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09677,2024-02-19 10:56:24,RELEVÉ_PRESTATIONS,ADH-957315,CTR-61270622,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-19 11:45:34,2024-02-19 13:13:54,COURRIER_POSTAL,BATCH-20240105-310,6.0
FLX-09678,2024-02-27 04:14:50,COURRIER_ADHESION,ADH-656459,CTR-57471097,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-27 04:36:18,2024-02-27 05:44:00,COURRIER_POSTAL,BATCH-20240105-310,56.0
FLX-09679,2024-02-28 17:14:39,CARTE_ADHERENT,ADH-652805,CTR-88900789,Mairie de Paris,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240105-310,
FLX-09680,2024-03-02 13:24:53,COURRIER_ADHESION,ADH-255346,CTR-83119965,Conseil Départemental du Nord,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-02 13:49:02,,DEMATERIALISE,BATCH-20240105-310,138.0
FLX-09681,2024-01-28 16:48:40,CARTE_ADHERENT,ADH-651936,CTR-73965657,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-01-28 17:45:00,2024-01-28 18:39:26,DEMATERIALISE,BATCH-20240105-310,97.0
FLX-09682,2024-03-21 18:11:59,COURRIER_ADHESION,ADH-431798,CTR-15107367,CCAS de Bordeaux,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09683,2024-03-15 08:51:03,COURRIER_ADHESION,ADH-904342,CTR-58234169,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-15 09:28:35,,DEMATERIALISE,BATCH-20240105-310,7.0
FLX-09684,2024-02-19 04:26:39,RELANCE,ADH-357471,CTR-75096334,SDIS 75,TRAITE,ECHEC_DEPOT,2024-02-19 05:25:51,,DEMATERIALISE,BATCH-20240105-310,64.0
FLX-09685,2024-01-17 07:27:56,APPEL_COTISATION,ADH-309691,CTR-81811090,Conseil Départemental du Nord,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-17 08:14:34,,DEMATERIALISE,BATCH-20240105-310,125.0
FLX-09686,2024-03-05 00:13:44,CARTE_ADHERENT,ADH-149647,CTR-73031817,Conseil Régional de Bretagne,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09687,2024-02-17 14:50:29,COURRIER_ADHESION,ADH-571939,CTR-86136407,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-17 15:00:59,2024-02-17 16:01:47,COURRIER_POSTAL,BATCH-20240105-310,69.0
FLX-09688,2024-01-23 14:36:03,COURRIER_ADHESION,ADH-624712,CTR-68762922,Mairie de Paris,TRAITE,DEPOSE,2024-01-23 15:19:32,2024-01-23 16:48:55,EN_ATTENTE_CHOIX,BATCH-20240105-310,44.0
FLX-09689,2024-02-27 13:31:55,CARTE_ADHERENT,ADH-807259,CTR-30070814,Mairie de Lyon,TRAITE,DEPOSE,2024-02-27 13:43:06,2024-02-27 14:50:54,DEMATERIALISE,BATCH-20240105-310,64.0
FLX-09690,2024-02-11 12:00:21,RELANCE,ADH-650929,CTR-72595435,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-02-11 12:35:19,2024-02-11 12:57:44,DEMATERIALISE,BATCH-20240105-310,21.0
FLX-09691,2024-01-14 03:47:03,RELEVÉ_PRESTATIONS,ADH-484560,CTR-95197903,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-14 04:14:41,2024-01-14 04:38:33,COURRIER_POSTAL,BATCH-20240105-310,68.0
FLX-09692,2024-01-09 09:16:55,CARTE_ADHERENT,ADH-778514,CTR-59353917,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-09 09:27:51,2024-01-09 10:07:28,COURRIER_POSTAL,BATCH-20240105-310,95.0
FLX-09693,2024-03-15 06:06:52,CARTE_ADHERENT,ADH-803526,CTR-88283923,SDIS 75,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-15 06:14:56,,COURRIER_POSTAL,BATCH-20240105-310,115.0
FLX-09694,2024-03-30 14:59:37,RELANCE,ADH-396145,CTR-61308194,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-30 15:42:53,2024-03-30 16:43:04,DEMATERIALISE,BATCH-20240105-310,52.0
FLX-09695,2024-03-27 17:09:25,CARTE_ADHERENT,ADH-638834,CTR-80590906,Conseil Départemental du Nord,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-27 17:24:57,,DEMATERIALISE,BATCH-20240105-310,7.0
FLX-09696,2024-03-19 15:12:57,APPEL_COTISATION,ADH-272596,CTR-33261692,Mairie de Lyon,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240105-310,
FLX-09697,2024-03-27 10:30:40,COURRIER_ADHESION,ADH-101304,CTR-36563025,EHPAD Les Tilleuls,TRAITE,ECHEC_DEPOT,2024-03-27 11:16:17,,COURRIER_POSTAL,BATCH-20240105-310,128.0
FLX-09698,2024-03-20 07:08:14,APPEL_COTISATION,ADH-747010,CTR-16482284,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-20 07:11:01,2024-03-20 08:19:24,COURRIER_POSTAL,BATCH-20240105-310,78.0
FLX-09699,2024-01-22 22:54:25,CARTE_ADHERENT,ADH-998880,CTR-96499308,CCAS de Bordeaux,TRAITE,DEPOSE,2024-01-22 23:53:19,2024-01-23 00:26:38,COURRIER_POSTAL,BATCH-20240105-310,6.0
FLX-09700,2024-01-19 08:26:19,RELANCE,ADH-968800,CTR-74526828,Mairie de Paris,TRAITE,DEPOSE,2024-01-19 08:29:51,2024-01-19 10:11:35,DEMATERIALISE,BATCH-20240105-310,87.0
FLX-09701,2024-01-05 00:17:38,RELANCE,ADH-188327,CTR-69254239,Conseil Départemental du Nord,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09702,2024-03-24 11:55:15,COURRIER_ADHESION,ADH-896454,CTR-35377959,Mairie de Paris,TRAITE,DEPOSE,2024-03-24 12:38:59,2024-03-24 13:23:15,DEMATERIALISE,BATCH-20240105-310,128.0
FLX-09703,2024-03-26 11:51:33,APPEL_COTISATION,ADH-306958,CTR-63220954,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-26 12:43:29,2024-03-26 12:53:50,DEMATERIALISE,BATCH-20240105-310,152.0
FLX-09704,2024-03-08 13:06:21,RELANCE,ADH-177354,CTR-83643098,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-03-08 13:27:05,2024-03-08 13:29:52,COURRIER_POSTAL,BATCH-20240105-310,172.0
FLX-09705,2024-03-01 01:21:32,COURRIER_ADHESION,ADH-526833,CTR-57760082,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-01 01:56:19,2024-03-01 02:55:17,COURRIER_POSTAL,BATCH-20240105-310,137.0
FLX-09706,2024-01-15 22:31:07,COURRIER_ADHESION,ADH-220045,CTR-85891529,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-15 22:40:51,2024-01-15 22:55:39,DEMATERIALISE,BATCH-20240105-310,50.0
FLX-09707,2024-03-30 04:53:28,COURRIER_ADHESION,ADH-955930,CTR-52617131,CCAS de Bordeaux,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09708,2024-01-29 15:26:49,CARTE_ADHERENT,ADH-289896,CTR-79593261,Mairie de Lyon,TRAITE,ECHEC_DEPOT,2024-01-29 15:30:51,,DEMATERIALISE,BATCH-20240105-310,166.0
FLX-09709,2024-01-07 07:29:49,CARTE_ADHERENT,ADH-223780,CTR-43030789,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-07 08:19:46,2024-01-07 08:50:27,DEMATERIALISE,BATCH-20240105-310,16.0
FLX-09710,2024-01-06 04:21:58,APPEL_COTISATION,ADH-825750,CTR-14759575,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-06 04:42:11,2024-01-06 06:31:03,COURRIER_POSTAL,BATCH-20240105-310,63.0
FLX-09711,2024-01-04 05:04:48,COURRIER_ADHESION,ADH-134307,CTR-73950024,Pompiers de Marseille,TRAITE,DEPOSE,2024-01-04 05:04:57,2024-01-04 06:15:49,DEMATERIALISE,BATCH-20240105-310,159.0
FLX-09712,2024-02-10 15:21:01,INDU,ADH-347659,CTR-68749658,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-10 15:25:58,2024-02-10 16:16:51,DEMATERIALISE,BATCH-20240105-310,152.0
FLX-09713,2024-02-13 13:38:37,COURRIER_ADHESION,ADH-885244,CTR-39658741,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09714,2024-01-31 18:58:31,COURRIER_ADHESION,ADH-561696,CTR-79004448,SDIS 75,TRAITE,DEPOSE,2024-01-31 19:19:00,2024-01-31 20:55:59,DEMATERIALISE,BATCH-20240105-310,3.0
FLX-09715,2024-02-05 17:51:29,CARTE_ADHERENT,ADH-743933,CTR-32296148,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-05 18:50:12,2024-02-05 20:13:42,COURRIER_POSTAL,BATCH-20240105-310,147.0
FLX-09716,2024-03-09 08:38:52,CARTE_ADHERENT,ADH-365388,CTR-56018987,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09717,2024-01-26 21:21:33,COURRIER_ADHESION,ADH-125090,CTR-48791312,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-26 22:17:36,,DEMATERIALISE,BATCH-20240105-310,135.0
FLX-09718,2024-01-30 01:19:00,COURRIER_ADHESION,ADH-426421,CTR-68234366,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-30 02:08:28,2024-01-30 03:17:41,DEMATERIALISE,BATCH-20240105-310,124.0
FLX-09719,2024-03-16 02:34:58,COURRIER_ADHESION,ADH-735847,CTR-66606238,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-16 02:35:24,,DEMATERIALISE,BATCH-20240105-310,73.0
FLX-09720,2024-01-13 09:00:05,APPEL_COTISATION,ADH-199895,CTR-44229130,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09721,2024-02-12 16:51:45,RELANCE,ADH-222641,CTR-83014491,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-12 17:27:13,2024-02-12 19:03:19,DEMATERIALISE,BATCH-20240105-310,48.0
FLX-09722,2024-03-24 12:45:38,CARTE_ADHERENT,ADH-541752,CTR-59764996,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-24 13:32:04,2024-03-24 14:59:54,DEMATERIALISE,BATCH-20240105-310,178.0
FLX-09723,2024-02-02 04:48:57,APPEL_COTISATION,ADH-369999,CTR-11205823,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-02 05:14:44,2024-02-02 06:41:59,COURRIER_POSTAL,BATCH-20240105-310,62.0
FLX-09724,2024-03-21 21:28:21,APPEL_COTISATION,ADH-353555,CTR-17370827,Pompiers de Marseille,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09725,2024-01-29 09:05:31,COURRIER_ADHESION,ADH-873790,CTR-13647106,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-29 09:16:48,2024-01-29 10:50:38,DEMATERIALISE,BATCH-20240105-310,89.0
FLX-09726,2024-02-25 09:08:29,RELEVÉ_PRESTATIONS,ADH-358845,CTR-72780215,Mairie de Lyon,TRAITE,DEPOSE,2024-02-25 09:54:42,2024-02-25 11:18:50,COURRIER_POSTAL,BATCH-20240105-310,75.0
FLX-09727,2024-03-02 22:59:48,RELANCE,ADH-211113,CTR-43011006,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-02 23:30:55,,COURRIER_POSTAL,BATCH-20240105-310,160.0
FLX-09728,2024-03-09 21:45:54,COURRIER_ADHESION,ADH-412518,CTR-74655925,SDIS 75,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240105-310,
FLX-09729,2024-01-16 18:07:13,COURRIER_ADHESION,ADH-636809,CTR-34907481,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-16 18:12:18,2024-01-16 19:54:48,COURRIER_POSTAL,BATCH-20240105-310,107.0
FLX-09730,2024-02-21 18:43:21,COURRIER_ADHESION,ADH-724434,CTR-82078849,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-21 18:59:44,2024-02-21 19:30:17,DEMATERIALISE,BATCH-20240105-310,92.0
FLX-09731,2024-03-01 01:43:03,COURRIER_ADHESION,ADH-307091,CTR-31218443,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-01 01:58:11,2024-03-01 03:24:09,DEMATERIALISE,BATCH-20240105-310,351.0
FLX-09732,2024-01-11 02:35:52,APPEL_COTISATION,ADH-244776,CTR-67519911,Mairie de Lyon,TRAITE,DEPOSE,2024-01-11 02:53:08,2024-01-11 03:30:51,DEMATERIALISE,BATCH-20240111-311,146.0
FLX-09733,2024-02-11 22:11:11,CARTE_ADHERENT,ADH-158933,CTR-29416321,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-11 22:35:11,2024-02-11 23:12:35,DEMATERIALISE,BATCH-20240111-311,170.0
FLX-09734,2024-01-09 04:36:38,RELANCE,ADH-695389,CTR-62898408,Hôpital Saint-Louis,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240111-311,
FLX-09735,2024-03-16 07:50:53,APPEL_COTISATION,ADH-143856,CTR-80089084,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240111-311,
FLX-09736,2024-02-29 01:24:49,APPEL_COTISATION,ADH-661544,CTR-91636175,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-29 01:53:01,2024-02-29 01:57:45,COURRIER_POSTAL,BATCH-20240111-311,72.0
FLX-09737,2024-03-30 22:00:44,APPEL_COTISATION,ADH-943784,CTR-76068475,Mairie de Lyon,TRAITE,DEPOSE,2024-03-30 22:10:34,2024-03-30 23:28:40,DEMATERIALISE,BATCH-20240111-311,309.0
FLX-09738,2024-02-07 15:17:28,COURRIER_ADHESION,ADH-882948,CTR-48298808,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-07 15:37:45,,DEMATERIALISE,BATCH-20240111-311,108.0
FLX-09739,2024-02-27 06:12:02,COURRIER_ADHESION,ADH-523831,CTR-34786413,CCAS de Bordeaux,ERREUR_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240111-311,
FLX-09740,2024-01-30 08:06:59,APPEL_COTISATION,ADH-221638,CTR-33896819,Mairie de Paris,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-30 08:24:17,,DEMATERIALISE,BATCH-20240111-311,83.0
FLX-09741,2024-02-25 10:14:25,COURRIER_ADHESION,ADH-862570,CTR-77948707,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240111-311,
FLX-09742,2024-01-20 12:09:24,COURRIER_ADHESION,ADH-888359,CTR-11169027,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-20 12:47:59,2024-01-20 12:51:05,COURRIER_POSTAL,BATCH-20240111-311,568.0
FLX-09743,2024-03-15 06:38:20,INDU,ADH-894733,CTR-23442455,Mairie de Paris,TRAITE,DEPOSE,2024-03-15 07:12:07,2024-03-15 07:29:41,DEMATERIALISE,BATCH-20240111-311,80.0
FLX-09744,2024-02-26 13:02:53,APPEL_COTISATION,ADH-186849,CTR-82721617,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-26 13:53:40,2024-02-26 15:06:34,DEMATERIALISE,BATCH-20240111-311,118.0
FLX-09745,2024-01-20 21:46:47,COURRIER_ADHESION,ADH-829353,CTR-82857700,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-20 22:29:54,2024-01-20 22:56:34,COURRIER_POSTAL,BATCH-20240111-311,11.0
FLX-09746,2024-02-19 13:26:20,APPEL_COTISATION,ADH-564244,CTR-24708157,Hôpital Saint-Louis,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240111-311,
FLX-09747,2024-02-03 03:36:33,RELANCE,ADH-955191,CTR-63703438,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-03 04:32:09,2024-02-03 06:22:33,DEMATERIALISE,BATCH-20240111-311,161.0
FLX-09748,2024-02-29 16:45:06,COURRIER_ADHESION,ADH-974479,CTR-68218442,SDIS 75,TRAITE,DEPOSE,2024-02-29 17:18:21,2024-02-29 18:59:45,DEMATERIALISE,BATCH-20240111-311,58.0
FLX-09749,2024-03-10 21:44:23,COURRIER_ADHESION,ADH-449135,CTR-28849783,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-10 22:41:19,,COURRIER_POSTAL,BATCH-20240111-311,109.0
FLX-09750,2024-03-06 16:35:08,RELEVÉ_PRESTATIONS,ADH-949490,CTR-15920304,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-06 17:33:41,,DEMATERIALISE,BATCH-20240111-311,59.0
FLX-09751,2024-01-14 21:20:36,COURRIER_ADHESION,ADH-592474,CTR-18116591,CCAS de Bordeaux,TRAITE,DEPOSE,2024-01-14 21:45:35,2024-01-14 23:30:35,DEMATERIALISE,BATCH-20240111-311,81.0
FLX-09752,2024-02-08 20:07:10,COURRIER_ADHESION,ADH-516650,CTR-50070382,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-08 21:00:30,2024-02-08 21:20:22,DEMATERIALISE,BATCH-20240208-312,11.0
FLX-09753,2024-01-14 10:42:50,CARTE_ADHERENT,ADH-916773,CTR-99123187,Mairie de Lyon,TRAITE,DEPOSE,2024-01-14 11:16:00,2024-01-14 11:53:52,DEMATERIALISE,BATCH-20240208-312,27.0
FLX-09754,2024-02-13 05:39:47,RELANCE,ADH-994277,CTR-20136413,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-13 05:41:34,2024-02-13 05:51:08,COURRIER_POSTAL,BATCH-20240208-312,178.0
FLX-09755,2024-01-15 08:11:16,COURRIER_ADHESION,ADH-462022,CTR-78156882,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-15 08:57:28,2024-01-15 10:53:59,DEMATERIALISE,BATCH-20240208-312,48.0
FLX-09756,2024-02-21 23:02:55,COURRIER_ADHESION,ADH-782159,CTR-19890107,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-21 23:39:46,2024-02-22 00:35:44,COURRIER_POSTAL,BATCH-20240208-312,94.0
FLX-09757,2024-02-29 22:14:18,COURRIER_ADHESION,ADH-942252,CTR-54156892,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-29 23:07:54,2024-03-01 00:00:58,DEMATERIALISE,BATCH-20240208-312,21.0
FLX-09758,2024-03-13 22:39:06,RELEVÉ_PRESTATIONS,ADH-508890,CTR-66607820,Hôpital Saint-Louis,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240208-312,
FLX-09759,2024-03-14 22:21:13,COURRIER_ADHESION,ADH-406935,CTR-22608303,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-14 22:39:28,,DEMATERIALISE,BATCH-20240208-312,44.0
FLX-09760,2024-01-30 11:37:49,APPEL_COTISATION,ADH-320712,CTR-12781334,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-01-30 12:24:15,2024-01-30 14:16:24,DEMATERIALISE,BATCH-20240208-312,104.0
FLX-09761,2024-01-19 18:57:48,RELEVÉ_PRESTATIONS,ADH-627543,CTR-75912203,Mairie de Lyon,TRAITE,DEPOSE,2024-01-19 19:31:17,2024-01-19 20:15:36,DEMATERIALISE,BATCH-20240208-312,137.0
FLX-09762,2024-01-14 01:52:11,COURRIER_ADHESION,ADH-789186,CTR-63777392,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-14 02:23:29,2024-01-14 02:28:27,COURRIER_POSTAL,BATCH-20240208-312,88.0
FLX-09763,2024-01-09 05:51:21,RELEVÉ_PRESTATIONS,ADH-891376,CTR-96058280,CCAS de Bordeaux,TRAITE,DEPOSE,2024-01-09 06:18:18,2024-01-09 07:39:44,COURRIER_POSTAL,BATCH-20240208-312,53.0
FLX-09764,2024-01-15 12:40:54,RELEVÉ_PRESTATIONS,ADH-531042,CTR-96589125,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-15 12:43:16,2024-01-15 14:37:03,DEMATERIALISE,BATCH-20240208-312,6.0
FLX-09765,2024-01-31 22:42:38,INDU,ADH-916929,CTR-20862463,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-31 22:55:47,2024-02-01 00:36:46,DEMATERIALISE,BATCH-20240208-312,179.0
